layer,signal,dataset,field,bucket,threshold_low,threshold_high,holdout_n,avg20,win20,avg60,win60,notes
regime_family,c1_c2,adjusted_only,ret_20d,high,0.0791855257465778,0.2038373798848829,68,0.06403516262926023,0.5185185185185185,0.12233673840499903,0.56,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2,adjusted_only,range_pos,low,1.0,1.0,110,0.062299480410553484,0.5287356321839081,0.048747488521179584,0.4634146341463415,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2,adjusted_only,range_pos,mid,1.0,1.0,0,,,,,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2,adjusted_only,range_pos,high,1.0,1.0,0,,,,,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2_c3_xq,adjusted_only,signal_day_ret_1d,low,0.0215419605071387,0.0652173913043476,15,0.23353043914540242,0.7,0.6490412232308712,1.0,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2_c3_xq,adjusted_only,signal_day_ret_1d,mid,0.0215419605071387,0.0652173913043476,24,0.14203903661437328,0.7368421052631579,0.0965519867877465,0.5,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2_c3_xq,adjusted_only,signal_day_ret_1d,high,0.0215419605071387,0.0652173913043476,41,-0.005202043797755433,0.38235294117647056,0.05270495787013302,0.5263157894736842,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2_c3_xq,adjusted_only,next_open_gap,low,0.0,0.0144092219020173,36,0.07097986653363676,0.5769230769230769,0.17485329680149161,0.5833333333333334,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2_c3_xq,adjusted_only,next_open_gap,mid,0.0,0.0144092219020173,13,0.2232379165615144,0.75,0.39853994902632633,1.0,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2_c3_xq,adjusted_only,next_open_gap,high,0.0,0.0144092219020173,31,0.013313802775628159,0.4,0.05749230257584335,0.5,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2_c3_xq,adjusted_only,ret_20d,low,0.2105263142833735,0.3177714966420513,16,0.15721819009342647,0.7692307692307693,0.4626742897410109,1.0,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2_c3_xq,adjusted_only,ret_20d,mid,0.2105263142833735,0.3177714966420513,22,0.1527881598617084,0.6470588235294118,0.23493030041116553,0.75,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2_c3_xq,adjusted_only,ret_20d,high,0.2105263142833735,0.3177714966420513,42,0.0065436790648437946,0.3939393939393939,0.06935153275503837,0.47058823529411764,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2_c3_xq,adjusted_only,range_pos,low,1.0,1.0,80,0.0770980412381497,0.5396825396825397,0.14754692739285172,0.5925925925925926,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2_c3_xq,adjusted_only,range_pos,mid,1.0,1.0,0,,,,,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2_c3_xq,adjusted_only,range_pos,high,1.0,1.0,0,,,,,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0,adjusted_only,signal_day_ret_1d,low,0.0162601576089251,0.0436363640253318,6,0.3471699725796386,0.8,0.8740212264670382,1.0,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0,adjusted_only,signal_day_ret_1d,mid,0.0162601576089251,0.0436363640253318,10,0.2171777731995698,0.875,0.4267191606423355,1.0,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0,adjusted_only,signal_day_ret_1d,high,0.0162601576089251,0.0436363640253318,18,0.1133440120694942,0.5882352941176471,0.10514787158654579,0.625,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0,adjusted_only,next_open_gap,low,0.0,0.0078369905659272,12,0.21232076188422022,0.8181818181818182,0.47017262343729854,0.6666666666666666,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0,adjusted_only,next_open_gap,mid,0.0,0.0078369905659272,5,0.3839067870238468,1.0,0.4267191606423355,1.0,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0,adjusted_only,next_open_gap,high,0.0,0.0078369905659272,17,0.08178985270217831,0.5,0.05078105480791811,0.6666666666666666,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0,adjusted_only,ret_20d,low,0.1402805611222444,0.260368670738238,4,0.31567175890795846,1.0,,,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0,adjusted_only,ret_20d,mid,0.1402805611222444,0.260368670738238,17,0.17033078616042166,0.7333333333333333,0.3826913510695995,0.8,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0,adjusted_only,ret_20d,high,0.1402805611222444,0.260368670738238,13,0.14386103869436315,0.5454545454545454,0.04569332089074848,0.6,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0,adjusted_only,range_pos,low,1.0,1.0,34,0.18000400845587178,0.7,0.21419233598017393,0.7,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0,adjusted_only,range_pos,mid,1.0,1.0,0,,,,,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0,adjusted_only,range_pos,high,1.0,1.0,0,,,,,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0_quality,adjusted_only,signal_day_ret_1d,low,0.0162963074699364,0.0424836596199413,6,0.3471699725796386,0.8,0.8740212264670382,1.0,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0_quality,adjusted_only,signal_day_ret_1d,mid,0.0162963074699364,0.0424836596199413,8,0.2058318411942934,0.8333333333333334,0.4267191606423355,1.0,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0_quality,adjusted_only,signal_day_ret_1d,high,0.0162963074699364,0.0424836596199413,17,0.11489950028374436,0.5882352941176471,0.10514787158654579,0.625,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0_quality,adjusted_only,next_open_gap,low,0.0,0.0089686098654708,11,0.19234743760649847,0.8,0.47017262343729854,0.6666666666666666,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0_quality,adjusted_only,next_open_gap,mid,0.0,0.0089686098654708,4,0.4639000252480316,1.0,0.4267191606423355,1.0,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0_quality,adjusted_only,next_open_gap,high,0.0,0.0089686098654708,16,0.08178985270217831,0.5,0.05078105480791811,0.6666666666666666,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0_quality,adjusted_only,ret_20d,low,0.1420345497505599,0.2540000055532136,3,0.28354434365679876,1.0,,,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0_quality,adjusted_only,ret_20d,mid,0.1420345497505599,0.2540000055532136,15,0.20560568043517924,0.7692307692307693,0.3826913510695995,0.8,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0_quality,adjusted_only,ret_20d,high,0.1420345497505599,0.2540000055532136,13,0.11671879485499016,0.5,0.04569332089074848,0.6,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0_quality,adjusted_only,range_pos,low,1.0,1.0,31,0.17586187196027173,0.6785714285714286,0.21419233598017393,0.7,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0_quality,adjusted_only,range_pos,mid,1.0,1.0,0,,,,,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0_quality,adjusted_only,range_pos,high,1.0,1.0,0,,,,,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2,dedup_prefer_adjusted,signal_day_ret_1d,low,0.0127931770978355,0.0403877137737014,18,0.08924851845758386,0.5833333333333334,-0.01857257652533962,0.4,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2,dedup_prefer_adjusted,signal_day_ret_1d,mid,0.0127931770978355,0.0403877137737014,32,0.09739685742911341,0.52,0.04641004746665308,0.38461538461538464,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2,dedup_prefer_adjusted,signal_day_ret_1d,high,0.0127931770978355,0.0403877137737014,61,0.03828302276998623,0.52,0.06470344760559014,0.5217391304347826,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2,dedup_prefer_adjusted,next_open_gap,low,0.0,0.0068571431413111,45,0.06840160883871463,0.59375,0.10843836797996355,0.5294117647058824,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2,dedup_prefer_adjusted,next_open_gap,mid,0.0,0.0068571431413111,9,0.14896447142623492,0.6666666666666666,0.28788881766614155,0.6666666666666666,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2,dedup_prefer_adjusted,next_open_gap,high,0.0,0.0068571431413111,57,0.04109832760963419,0.45652173913043476,-0.033736746632830425,0.38095238095238093,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2,dedup_prefer_adjusted,ret_20d,low,0.0782241018602518,0.1999999808500949,11,0.05216584564343666,0.5714285714285714,-0.19537618135282225,0.2,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2,dedup_prefer_adjusted,ret_20d,mid,0.0782241018602518,0.1999999808500949,28,0.07750216989886623,0.5416666666666666,-0.007535502181136341,0.36363636363636365,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2,dedup_prefer_adjusted,ret_20d,high,0.0782241018602518,0.1999999808500949,72,0.05705074640430906,0.5178571428571429,0.12233673840499901,0.56,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2,dedup_prefer_adjusted,range_pos,low,0.9949606102200872,1.0,31,0.06092256306283005,0.5555555555555556,0.038734782065707525,0.46153846153846156,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2,dedup_prefer_adjusted,range_pos,mid,0.9949606102200872,1.0,80,0.06291909321702906,0.5166666666666667,0.05339624508979168,0.4642857142857143,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2,dedup_prefer_adjusted,range_pos,high,0.9949606102200872,1.0,0,,,,,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2_c3_xq,dedup_prefer_adjusted,signal_day_ret_1d,low,0.0208333274013905,0.0630202256549421,15,0.23353043914540242,0.7,0.6490412232308712,1.0,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2_c3_xq,dedup_prefer_adjusted,signal_day_ret_1d,mid,0.0208333274013905,0.0630202256549421,23,0.1639406033565265,0.7647058823529411,0.06438985236043342,0.3333333333333333,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2_c3_xq,dedup_prefer_adjusted,signal_day_ret_1d,high,0.0208333274013905,0.0630202256549421,43,-0.007364390291987316,0.3888888888888889,0.05972162948011065,0.55,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2_c3_xq,dedup_prefer_adjusted,next_open_gap,low,0.0,0.0142180115688608,36,0.07097986653363678,0.5769230769230769,0.17485329680149161,0.5833333333333334,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2_c3_xq,dedup_prefer_adjusted,next_open_gap,mid,0.0,0.0142180115688608,13,0.2232379165615144,0.75,0.39853994902632633,1.0,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2_c3_xq,dedup_prefer_adjusted,next_open_gap,high,0.0,0.0142180115688608,32,0.013313802775628159,0.4,0.05749230257584335,0.5,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2_c3_xq,dedup_prefer_adjusted,ret_20d,low,0.2058823568359926,0.3136729222520109,15,0.16499188642395304,0.75,0.4626742897410109,1.0,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2_c3_xq,dedup_prefer_adjusted,ret_20d,mid,0.2058823568359926,0.3136729222520109,23,0.14785180843200832,0.6666666666666666,0.23493030041116553,0.75,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2_c3_xq,dedup_prefer_adjusted,ret_20d,high,0.2058823568359926,0.3136729222520109,43,0.006543679064843796,0.3939393939393939,0.06935153275503836,0.47058823529411764,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2_c3_xq,dedup_prefer_adjusted,range_pos,low,1.0,1.0,81,0.0770980412381497,0.5396825396825397,0.14754692739285177,0.5925925925925926,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2_c3_xq,dedup_prefer_adjusted,range_pos,mid,1.0,1.0,0,,,,,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,c1_c2_c3_xq,dedup_prefer_adjusted,range_pos,high,1.0,1.0,0,,,,,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0,dedup_prefer_adjusted,signal_day_ret_1d,low,0.014774589149543133,0.04325212922353497,5,0.30409868658575767,0.75,0.8740212264670382,1.0,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0,dedup_prefer_adjusted,signal_day_ret_1d,mid,0.014774589149543133,0.04325212922353497,10,0.2272974997310038,0.875,0.4267191606423355,1.0,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0,dedup_prefer_adjusted,signal_day_ret_1d,high,0.014774589149543133,0.04325212922353497,19,0.13140808386028285,0.6111111111111112,0.10514787158654579,0.625,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0,dedup_prefer_adjusted,next_open_gap,low,-0.00022675736961446708,0.007945648482202866,8,0.29633805324392715,1.0,0.2625536028305735,0.5,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0,dedup_prefer_adjusted,next_open_gap,mid,-0.00022675736961446708,0.007945648482202866,9,0.24229954923757402,0.7777777777777778,0.6560649126465421,1.0,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0,dedup_prefer_adjusted,next_open_gap,high,-0.00022675736961446708,0.007945648482202866,17,0.08178985270217831,0.5,0.05078105480791811,0.6666666666666666,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0,dedup_prefer_adjusted,ret_20d,low,0.1355135745746234,0.25824578234322987,3,0.353934226537459,1.0,,,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0,dedup_prefer_adjusted,ret_20d,mid,0.1355135745746234,0.25824578234322987,17,0.1958461357202596,0.8,0.3826913510695995,0.8,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0,dedup_prefer_adjusted,ret_20d,high,0.1355135745746234,0.25824578234322987,14,0.11671879485499015,0.5,0.04569332089074848,0.6,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0,dedup_prefer_adjusted,range_pos,low,1.0,1.0,34,0.18000400845587178,0.7,0.21419233598017393,0.7,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0,dedup_prefer_adjusted,range_pos,mid,1.0,1.0,0,,,,,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0,dedup_prefer_adjusted,range_pos,high,1.0,1.0,0,,,,,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0_quality,dedup_prefer_adjusted,signal_day_ret_1d,low,0.016284257516265964,0.042867894421738134,6,0.3471699725796386,0.8,0.8740212264670382,1.0,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0_quality,dedup_prefer_adjusted,signal_day_ret_1d,mid,0.016284257516265964,0.042867894421738134,8,0.20583184119429335,0.8333333333333334,0.4267191606423355,1.0,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0_quality,dedup_prefer_adjusted,signal_day_ret_1d,high,0.016284257516265964,0.042867894421738134,17,0.11489950028374436,0.5882352941176471,0.10514787158654579,0.625,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0_quality,dedup_prefer_adjusted,next_open_gap,low,0.0,0.00983170564174033,11,0.19234743760649847,0.8,0.47017262343729854,0.6666666666666666,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0_quality,dedup_prefer_adjusted,next_open_gap,mid,0.0,0.00983170564174033,4,0.4639000252480316,1.0,0.4267191606423355,1.0,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0_quality,dedup_prefer_adjusted,next_open_gap,high,0.0,0.00983170564174033,16,0.08178985270217831,0.5,0.05078105480791811,0.6666666666666666,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0_quality,dedup_prefer_adjusted,ret_20d,low,0.1425829457224045,0.25612289394822174,3,0.28354434365679876,1.0,,,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0_quality,dedup_prefer_adjusted,ret_20d,mid,0.1425829457224045,0.25612289394822174,15,0.20560568043517916,0.7692307692307693,0.3826913510695995,0.8,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0_quality,dedup_prefer_adjusted,ret_20d,high,0.1425829457224045,0.25612289394822174,13,0.11671879485499015,0.5,0.04569332089074848,0.6,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0_quality,dedup_prefer_adjusted,range_pos,low,1.0,1.0,31,0.17586187196027175,0.6785714285714286,0.21419233598017393,0.7,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0_quality,dedup_prefer_adjusted,range_pos,mid,1.0,1.0,0,,,,,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
regime_family,magic26_v0_quality,dedup_prefer_adjusted,range_pos,high,1.0,1.0,0,,,,,"tercile thresholds learned from 2023-2025, applied to 2026 holdout"
